Entity,Code,Year,Solar (TWh - equivalent)
Vietnam,VNM,2013,0.016055556014180183
Vietnam,VNM,2014,0.01805555447936058
Vietnam,VNM,2015,0.017972221598029137
Vietnam,VNM,2016,0.014166666194796562
Vietnam,VNM,2017,0.0212777778506279
Vietnam,VNM,2018,0.2777802646160126
Vietnam,VNM,2019,13.843572616577148
Vietnam,VNM,2020,28.521501541137695
Vietnam,VNM,2021,67.432861328125
Western Africa (BP),,1971,0
Western Africa (BP),,1972,0
Western Africa (BP),,1973,0
Western Africa (BP),,1974,0
Western Africa (BP),,1975,0
Western Africa (BP),,1976,0
Western Africa (BP),,1977,0
Western Africa (BP),,1978,0
Western Africa (BP),,1979,0
Western Africa (BP),,1980,0
Western Africa (BP),,1981,0
Western Africa (BP),,1982,0
Western Africa (BP),,1983,0
Western Africa (BP),,1984,0
Western Africa (BP),,1985,0
Western Africa (BP),,1986,0
Western Africa (BP),,1987,0
Western Africa (BP),,1988,0
Western Africa (BP),,1989,0
Western Africa (BP),,1990,0
Western Africa (BP),,1991,0
Western Africa (BP),,1992,0
Western Africa (BP),,1993,0
Western Africa (BP),,1994,0
Western Africa (BP),,1995,0
Western Africa (BP),,1996,0
Western Africa (BP),,1997,0
Western Africa (BP),,1998,0
Western Africa (BP),,1999,0
Western Africa (BP),,2000,0.007222222164273262
Western Africa (BP),,2001,0.008916666731238365
Western Africa (BP),,2002,0.007444444578140974
Western Africa (BP),,2003,0.011027777567505836
Western Africa (BP),,2004,0.01505555585026741
Western Africa (BP),,2005,0.01874999888241291
Western Africa (BP),,2006,0.02380555495619774
Western Africa (BP),,2007,0.030210554599761963
Western Africa (BP),,2008,0.03463055565953255
Western Africa (BP),,2009,0.03954944387078285
Western Africa (BP),,2010,0.07622028142213821
Western Africa (BP),,2011,0.11183027923107147
Western Africa (BP),,2012,0.19834889471530914
Western Africa (BP),,2013,0.2910063862800598
Western Africa (BP),,2014,0.3180205523967743
Western Africa (BP),,2015,0.3789544403553009
Western Africa (BP),,2016,1.114378571510315
Western Africa (BP),,2017,0.8596880435943604
Western Africa (BP),,2018,1.6758277416229248
Western Africa (BP),,2019,2.1017258167266846
Western Africa (BP),,2020,2.176086664199829
Western Africa (BP),,2021,3.1230592727661133
World,OWID_WRL,1965,0
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0
World,OWID_WRL,1979,0
World,OWID_WRL,1980,0
World,OWID_WRL,1981,0
World,OWID_WRL,1982,0
World,OWID_WRL,1983,0.008861110545694828
World,OWID_WRL,1984,0.018666666001081467
World,OWID_WRL,1985,0.03473721817135811
World,OWID_WRL,1986,0.04489833116531372
World,OWID_WRL,1987,0.03135305270552635
World,OWID_WRL,1988,0.030149443075060844
World,OWID_WRL,1989,0.7753913402557373
World,OWID_WRL,1990,1.148183822631836
World,OWID_WRL,1991,1.4938794374465942
World,OWID_WRL,1992,1.3796871900558472
World,OWID_WRL,1993,1.6461485624313354
World,OWID_WRL,1994,1.7653638124465942
World,OWID_WRL,1995,1.8889656066894531
World,OWID_WRL,1996,2.0675506591796875
World,OWID_WRL,1997,2.2165141105651855
World,OWID_WRL,1998,2.4004509449005127
World,OWID_WRL,1999,2.6766574382781982
World,OWID_WRL,2000,3.1313633918762207
World,OWID_WRL,2001,4.181310653686523
World,OWID_WRL,2002,5.251040458679199
World,OWID_WRL,2003,6.540081024169922
World,OWID_WRL,2004,8.56289005279541
World,OWID_WRL,2005,11.98942756652832
World,OWID_WRL,2006,16.394763946533203
World,OWID_WRL,2007,22.1060848236084
World,OWID_WRL,2008,35.68049621582031
World,OWID_WRL,2009,58.853538513183594
World,OWID_WRL,2010,94.12339782714844
World,OWID_WRL,2011,180.9189910888672
World,OWID_WRL,2012,278.41851806640625
World,OWID_WRL,2013,377.7468566894531
World,OWID_WRL,2014,531.948974609375
World,OWID_WRL,2015,686.0070190429688
World,OWID_WRL,2016,876.9552612304688
World,OWID_WRL,2017,1185.5150146484375
World,OWID_WRL,2018,1524.5496826171875
World,OWID_WRL,2019,1855.5921630859375
World,OWID_WRL,2020,2222.443115234375
World,OWID_WRL,2021,2701.72216796875
